athleteLabel,occupationOrSportLabel,dateOfBirth,dateOfDeath,careerStart,careerEnd
Gerard Cieślik,association football,1927-04-27T00:00:00Z,2013-11-03T00:00:00Z,1939-01-01T00:00:00Z,2013-01-01T00:00:00Z
Gerard Escoda,association football,1972-05-26T00:00:00Z,2023-01-27T00:00:00Z,1992-01-01T00:00:00Z,2006-01-01T00:00:00Z
Gerard Snabilie,association football,1927-01-07T00:00:00Z,2015-02-13T00:00:00Z,1954-01-01T00:00:00Z,1958-01-01T00:00:00Z
Gerardo Ríos,association football,1955-12-03T00:00:00Z,2012-08-14T00:00:00Z,1975-01-01T00:00:00Z,1984-01-01T00:00:00Z
Gerd Müller,association football,1945-11-03T00:00:00Z,2021-08-15T00:00:00Z,1965-01-01T00:00:00Z,1981-01-01T00:00:00Z
Gerhard Rodax,association football,1965-08-29T00:00:00Z,2022-11-16T00:00:00Z,1983-01-01T00:00:00Z,1996-01-01T00:00:00Z
Germán Aceros,association football,1938-09-30T00:00:00Z,2018-10-29T00:00:00Z,1955-01-01T00:00:00Z,1972-01-01T00:00:00Z
Germán Etxebarria,association football,1896-12-01T00:00:00Z,1984-01-02T00:00:00Z,1913-01-01T00:00:00Z,1926-01-01T00:00:00Z
Germán Gómez,association football,1914-01-05T00:00:00Z,2004-03-22T00:00:00Z,1939-01-01T00:00:00Z,1954-01-01T00:00:00Z
Gerrit Berrevoets,association football,1931-06-22T00:00:00Z,1996-05-01T00:00:00Z,1968-01-01T00:00:00Z,1978-01-01T00:00:00Z
Gerrit Keizer,association football,1910-08-18T00:00:00Z,1980-12-05T00:00:00Z,1928-01-01T00:00:00Z,1948-01-01T00:00:00Z
Gerry Hitchens,association football,1934-10-08T00:00:00Z,1983-04-13T00:00:00Z,1953-01-01T00:00:00Z,1971-01-01T00:00:00Z
Gerónimo Prieto,association football,1895-01-12T00:00:00Z,1965-04-26T00:00:00Z,1918-01-01T00:00:00Z,1930-01-01T00:00:00Z
Geza Gallos,association football,1948-09-07T00:00:00Z,2013-11-03T00:00:00Z,1967-01-01T00:00:00Z,1983-01-01T00:00:00Z
Giacinto Facchetti,association football,1942-07-18T00:00:00Z,2006-09-04T00:00:00Z,1961-01-01T00:00:00Z,1978-01-01T00:00:00Z
Giacomo Bulgarelli,association football,1940-10-24T00:00:00Z,2009-02-12T00:00:00Z,1959-01-01T00:00:00Z,1975-01-01T00:00:00Z
Giampiero Boniperti,association football,1928-07-04T00:00:00Z,2021-06-18T00:00:00Z,1946-01-01T00:00:00Z,1961-01-01T00:00:00Z
Giancarlo Bacci,association football,1931-06-17T00:00:00Z,2014-05-27T00:00:00Z,1947-01-01T00:00:00Z,1963-01-01T00:00:00Z
Giancarlo Danova,association football,1938-11-18T00:00:00Z,2014-06-15T00:00:00Z,1957-01-01T00:00:00Z,1969-01-01T00:00:00Z
Giancarlo Salvi,association football,1945-02-23T00:00:00Z,2016-05-06T00:00:00Z,1963-01-01T00:00:00Z,1981-01-01T00:00:00Z
Gianluca Signorini,association football,1960-03-17T00:00:00Z,2002-11-06T00:00:00Z,1980-01-01T00:00:00Z,1997-01-01T00:00:00Z
Gianluigi Savoldi,association football,1949-06-09T00:00:00Z,2008-04-13T00:00:00Z,1967-01-01T00:00:00Z,1981-01-01T00:00:00Z
Giannis Chaniotis,association football,1934-03-21T00:00:00Z,2024-02-03T00:00:00Z,1956-01-01T00:00:00Z,1961-01-01T00:00:00Z
Gichin Funakoshi,karate,1868-11-10T00:00:00Z,1957-04-26T00:00:00Z,1916-01-01T00:00:00Z,1955-01-01T00:00:00Z
Gigi Riva,association football,1944-11-07T00:00:00Z,2024-01-22T00:00:00Z,1961-01-01T00:00:00Z,1980-01-01T00:00:00Z
Gil Merrick,association football,1922-01-26T00:00:00Z,2010-02-03T00:00:00Z,1939-01-01T00:00:00Z,1960-01-01T00:00:00Z
Gilberto Arguedas,association football,1895-01-01T00:00:00Z,1999-01-01T00:00:00Z,1921-01-01T00:00:00Z,1933-01-01T00:00:00Z
Gilberto Beneyto,association football,1927-02-12T00:00:00Z,1997-07-14T00:00:00Z,1949-01-01T00:00:00Z,1960-01-01T00:00:00Z
Gilberto Cuero,association football,1944-09-23T00:00:00Z,2024-06-29T00:00:00Z,1966-01-01T00:00:00Z,1976-01-01T00:00:00Z
Gilberto García,association football,1954-05-12T00:00:00Z,1994-12-25T00:00:00Z,1974-01-01T00:00:00Z,1986-01-01T00:00:00Z
Gilberto Muñoz,association football,1923-01-03T00:00:00Z,1998-12-18T00:00:00Z,1944-01-01T00:00:00Z,1952-01-01T00:00:00Z
Gilberto Noletti,association football,1941-05-09T00:00:00Z,2024-04-28T00:00:00Z,1959-01-01T00:00:00Z,1976-01-01T00:00:00Z
Gino Cappello,association football,1920-06-02T00:00:00Z,1990-03-28T00:00:00Z,1938-01-01T00:00:00Z,1958-01-01T00:00:00Z
Gioacchino Armano,association football,1883-12-15T00:00:00Z,1965-12-09T00:00:00Z,1900-01-01T00:00:00Z,1910-01-01T00:00:00Z
Gionata Mingozzi,association football,1984-12-29T00:00:00Z,2008-07-15T00:00:00Z,2001-01-01T00:00:00Z,2008-01-01T00:00:00Z
Giorgio Chinaglia,association football,1947-01-24T00:00:00Z,2012-04-01T00:00:00Z,1964-01-01T00:00:00Z,1983-01-01T00:00:00Z
Giorgio Ferrini,association football,1939-08-18T00:00:00Z,1976-11-08T00:00:00Z,1958-01-01T00:00:00Z,1975-01-01T00:00:00Z
Giorgio Ghezzi,association football,1930-07-11T00:00:00Z,1990-12-12T00:00:00Z,1947-01-01T00:00:00Z,1965-01-01T00:00:00Z
Giorgio Pellizzaro,association football,1947-08-16T00:00:00Z,2025-02-09T00:00:00Z,1967-01-01T00:00:00Z,1983-01-01T00:00:00Z
Giorgio Rossano,association football,1939-03-20T00:00:00Z,2016-02-12T00:00:00Z,1958-01-01T00:00:00Z,1966-01-01T00:00:00Z
Giorgio Stivanello,association football,1932-07-13T00:00:00Z,2010-05-18T00:00:00Z,1951-01-01T00:00:00Z,1964-01-01T00:00:00Z
Giorgio Tinazzi,association football,1934-06-21T00:00:00Z,2016-02-18T00:00:00Z,1954-01-01T00:00:00Z,1970-01-01T00:00:00Z
Giorgio Turchi,association football,1931-01-27T00:00:00Z,2022-02-03T00:00:00Z,1950-01-01T00:00:00Z,1962-01-01T00:00:00Z
Giorgio Turchi,association football,1931-10-26T00:00:00Z,2022-02-03T00:00:00Z,1950-01-01T00:00:00Z,1962-01-01T00:00:00Z
Giorgos Darivas,association football,1926-03-12T00:00:00Z,2024-01-15T00:00:00Z,1944-01-01T00:00:00Z,1958-01-01T00:00:00Z
Giorgos Fountas,association football,1924-02-13T00:00:00Z,2010-11-28T00:00:00Z,1944-01-01T00:00:00Z,1997-01-01T00:00:00Z
Giovan Battista Pirovano,association football,1937-05-05T00:00:00Z,2014-11-08T00:00:00Z,1958-01-01T00:00:00Z,1972-01-01T00:00:00Z
Giovanni De Prà,association football,1900-06-28T00:00:00Z,1979-06-15T00:00:00Z,1919-01-01T00:00:00Z,1933-01-01T00:00:00Z
Giovanni Giacomazzi,association football,1928-01-18T00:00:00Z,1995-12-12T00:00:00Z,1948-01-01T00:00:00Z,1966-01-01T00:00:00Z
Giovanni Molino,association football,1931-04-03T00:00:00Z,2024-12-15T00:00:00Z,1948-01-01T00:00:00Z,1963-01-01T00:00:00Z
Giuliano Giuliani,association football,1958-09-29T00:00:00Z,1996-11-14T00:00:00Z,1976-01-01T00:00:00Z,1993-01-01T00:00:00Z
Giuseppe Casari,association football,1922-04-10T00:00:00Z,2013-11-12T00:00:00Z,1944-01-01T00:00:00Z,1956-01-01T00:00:00Z
Giuseppe Fabris,association football,1936-05-06T00:00:00Z,2013-04-01T00:00:00Z,1955-01-01T00:00:00Z,1964-01-01T00:00:00Z
Giuseppe Massa,association football,1948-04-26T00:00:00Z,2017-10-17T00:00:00Z,1965-01-01T00:00:00Z,1942-01-01T00:00:00Z
Giuseppe Meazza,association football,1910-08-23T00:00:00Z,1979-08-21T00:00:00Z,1927-01-01T00:00:00Z,1947-01-01T00:00:00Z
Giuseppe Moro,association football,1921-01-16T00:00:00Z,1974-01-27T00:00:00Z,1938-01-01T00:00:00Z,1956-01-01T00:00:00Z
Giuseppe Santagostino,association football,1901-03-18T00:00:00Z,1955-04-01T00:00:00Z,1921-01-01T00:00:00Z,1934-01-01T00:00:00Z
Givi Chokheli,association football,1937-06-27T00:00:00Z,1994-02-25T00:00:00Z,1956-01-01T00:00:00Z,1965-01-01T00:00:00Z
Gonzalo Marzá,association football,1916-04-10T00:00:00Z,1996-09-06T00:00:00Z,1936-01-01T00:00:00Z,1954-01-01T00:00:00Z
Gonzalo Pozo,association football,1925-05-27T00:00:00Z,2019-08-28T00:00:00Z,1943-01-01T00:00:00Z,1960-01-01T00:00:00Z
Goran Bunjevčević,association football,1973-02-17T00:00:00Z,2018-06-28T00:00:00Z,1993-01-01T00:00:00Z,2007-01-01T00:00:00Z
Gordon Banks,association football,1937-12-30T00:00:00Z,2019-02-12T00:00:00Z,1955-01-01T00:00:00Z,1978-01-01T00:00:00Z
Gordon Nutt,association football,1932-11-08T00:00:00Z,2014-02-25T00:00:00Z,1951-01-01T00:00:00Z,1969-01-01T00:00:00Z
Gordon Smith,association football,1954-07-03T00:00:00Z,2014-04-05T00:00:00Z,1972-01-01T00:00:00Z,1985-01-01T00:00:00Z
Goyo Zamoruca,association football,1931-08-18T00:00:00Z,2011-06-19T00:00:00Z,1952-01-01T00:00:00Z,1955-01-01T00:00:00Z
Graham Leggat,association football,1934-06-20T00:00:00Z,2015-08-29T00:00:00Z,1953-01-01T00:00:00Z,1971-01-01T00:00:00Z
Graham Leggat,association football,1934-06-23T00:00:00Z,2015-08-29T00:00:00Z,1953-01-01T00:00:00Z,1971-01-01T00:00:00Z
Grant Turner,association football,1958-10-07T00:00:00Z,2023-02-28T00:00:00Z,1976-01-01T00:00:00Z,1993-01-01T00:00:00Z
Gregorio Blasco,association football,1909-06-10T00:00:00Z,1983-01-31T00:00:00Z,1927-01-01T00:00:00Z,1947-01-01T00:00:00Z
Gregorio Orozco,association football,1892-07-17T00:00:00Z,1974-02-13T00:00:00Z,1906-01-01T00:00:00Z,1921-01-01T00:00:00Z
Gregory Rigters,association football,1985-02-26T00:00:00Z,2017-12-04T00:00:00Z,2007-01-01T00:00:00Z,2017-01-01T00:00:00Z
Grigory Fedotov,association football,1916-04-24T00:00:00Z,1957-12-08T00:00:00Z,1934-01-01T00:00:00Z,1949-01-01T00:00:00Z
Guelor Dibulana,association football,1989-05-13T00:00:00Z,2013-03-28T00:00:00Z,2011-01-01T00:00:00Z,2013-01-01T00:00:00Z
Guglielmo Gabetto,association football,1916-02-24T00:00:00Z,1949-05-04T00:00:00Z,1934-01-01T00:00:00Z,1949-01-01T00:00:00Z
Guido Macor,association football,1932-10-04T00:00:00Z,2024-02-27T00:00:00Z,1950-01-01T00:00:00Z,1966-01-01T00:00:00Z
Guilherme Gimenez de Souza,association football,1995-06-18T00:00:00Z,2016-11-28T00:00:00Z,2014-01-01T00:00:00Z,2016-01-01T00:00:00Z
Guillermo Davies,association football,1801-01-01T00:00:00Z,1916-01-01T00:00:00Z,1900-01-01T00:00:00Z,1908-01-01T00:00:00Z
Guillermo Delgado,association football,1931-01-11T00:00:00Z,2014-03-29T00:00:00Z,1949-01-01T00:00:00Z,1965-01-01T00:00:00Z
Guillermo Delgado,association football,1931-02-11T00:00:00Z,2014-03-29T00:00:00Z,1949-01-01T00:00:00Z,1965-01-01T00:00:00Z
Guillermo Eizaguirre,association football,1909-05-17T00:00:00Z,1986-10-25T00:00:00Z,1924-01-01T00:00:00Z,1936-01-01T00:00:00Z
Guillermo Eizaguirre,association football,1909-05-27T00:00:00Z,1986-10-25T00:00:00Z,1924-01-01T00:00:00Z,1936-01-01T00:00:00Z
Guillermo Flores,association football,1924-06-25T00:00:00Z,2001-12-09T00:00:00Z,1945-01-01T00:00:00Z,1951-01-01T00:00:00Z
Guillermo Gorostiza,association football,1909-02-15T00:00:00Z,1966-08-23T00:00:00Z,1927-01-01T00:00:00Z,1949-01-01T00:00:00Z
Guillermo Martínez Fernández,association football,1947-06-22T00:00:00Z,2020-08-07T00:00:00Z,1968-01-01T00:00:00Z,1982-01-01T00:00:00Z
Guillermo Muñoz Muñoz,association football,1953-01-25T00:00:00Z,2016-04-11T00:00:00Z,1970-01-01T00:00:00Z,1982-01-01T00:00:00Z
Guillermo Ogaz,association football,2000-01-01T00:00:00Z,2000-01-01T00:00:00Z,1931-01-01T00:00:00Z,1937-01-01T00:00:00Z
Guillermo Ortega,association football,1907-01-01T00:00:00Z,1985-01-01T00:00:00Z,1930-01-01T00:00:00Z,1940-01-01T00:00:00Z
Guillermo Pont,association football,1921-07-12T00:00:00Z,2000-10-27T00:00:00Z,1946-01-01T00:00:00Z,1953-01-01T00:00:00Z
Guillermo Pont,association football,1921-12-01T00:00:00Z,2000-10-27T00:00:00Z,1946-01-01T00:00:00Z,1953-01-01T00:00:00Z
Guillermo Rivero,association football,1890-01-01T00:00:00Z,1990-01-01T00:00:00Z,1912-01-01T00:00:00Z,1927-01-01T00:00:00Z
Guillermo Saavedra,association football,1903-11-05T00:00:00Z,1957-05-12T00:00:00Z,1926-01-01T00:00:00Z,1933-01-01T00:00:00Z
Gundemaro Paniceres,association football,1919-07-04T00:00:00Z,2013-09-27T00:00:00Z,1940-01-01T00:00:00Z,1949-01-01T00:00:00Z
Gunnar Nordahl,association football,1921-10-19T00:00:00Z,1995-09-15T00:00:00Z,1937-01-01T00:00:00Z,1958-01-01T00:00:00Z
Gustau Biosca,association football,1928-02-29T00:00:00Z,2014-11-01T00:00:00Z,1950-01-01T00:00:00Z,1979-01-01T00:00:00Z
Gustavo Albella,association football,1925-08-25T00:00:00Z,2000-06-13T00:00:00Z,1945-01-01T00:00:00Z,1961-01-01T00:00:00Z
Gustavo Eberto,association football,1983-08-30T00:00:00Z,2007-09-03T00:00:00Z,2003-01-01T00:00:00Z,2006-01-01T00:00:00Z
Guy Delhasse,association football,1933-02-19T00:00:00Z,2025-01-27T00:00:00Z,1952-01-01T00:00:00Z,1969-01-01T00:00:00Z
Gyula Grosics,association football,1926-02-04T00:00:00Z,2014-06-13T00:00:00Z,1945-01-01T00:00:00Z,1962-01-01T00:00:00Z
Gyula Lóránt,association football,1923-02-06T00:00:00Z,1981-05-31T00:00:00Z,1942-01-01T00:00:00Z,1957-01-01T00:00:00Z
Gyula Zsengellér,association football,1915-12-27T00:00:00Z,1999-03-29T00:00:00Z,1933-01-01T00:00:00Z,1952-01-01T00:00:00Z
György Orth,association football,1901-04-30T00:00:00Z,1962-01-11T00:00:00Z,1915-01-01T00:00:00Z,1929-01-01T00:00:00Z
Gábor Zavadszky,association football,1974-09-10T00:00:00Z,2006-01-06T00:00:00Z,2001-01-01T00:00:00Z,2006-01-01T00:00:00Z
Gérard Bourgoin,association football,1939-07-06T00:00:00Z,2025-03-02T00:00:00Z,1966-01-01T00:00:00Z,2025-01-01T00:00:00Z
Géza Gulyás,association football,1931-06-05T00:00:00Z,2014-08-14T00:00:00Z,1951-01-01T00:00:00Z,1971-01-01T00:00:00Z
Géza Henni,association football,1926-11-06T00:00:00Z,2014-04-07T00:00:00Z,1945-01-01T00:00:00Z,1956-01-01T00:00:00Z
Günter Fürhoff,association football,1947-10-06T00:00:00Z,2016-01-25T00:00:00Z,1968-01-01T00:00:00Z,1980-01-01T00:00:00Z
Günter Seibold,association football,1936-12-11T00:00:00Z,2013-06-20T00:00:00Z,1958-01-01T00:00:00Z,1970-01-01T00:00:00Z
H. S. Scrivener,association football,1801-01-01T00:00:00Z,1909-01-01T00:00:00Z,1906-01-01T00:00:00Z,1908-01-01T00:00:00Z
Hamada Emam,association football,1943-11-28T00:00:00Z,2016-01-09T00:00:00Z,1957-01-01T00:00:00Z,1974-01-01T00:00:00Z
Hanafy Bastan,association football,1922-01-06T00:00:00Z,1995-11-13T00:00:00Z,1940-01-01T00:00:00Z,1958-01-01T00:00:00Z
Hannes Baldauf,association football,1938-03-09T00:00:00Z,2015-02-25T00:00:00Z,1959-01-01T00:00:00Z,1970-01-01T00:00:00Z
Hans Bauer,association football,1927-07-28T00:00:00Z,1997-10-31T00:00:00Z,1946-01-01T00:00:00Z,1959-01-01T00:00:00Z
Hans Jakob,association football,1908-06-16T00:00:00Z,1994-03-24T00:00:00Z,1926-01-01T00:00:00Z,1945-01-01T00:00:00Z
Hans Jäcker,association football,1932-11-20T00:00:00Z,2013-04-07T00:00:00Z,1950-01-01T00:00:00Z,1967-01-01T00:00:00Z
Hans Posthumus,association football,1947-03-10T00:00:00Z,2016-02-15T00:00:00Z,1969-01-01T00:00:00Z,1979-01-01T00:00:00Z
Hans Schwartz,association football,1913-03-01T00:00:00Z,1991-05-31T00:00:00Z,1931-01-01T00:00:00Z,1944-01-01T00:00:00Z
Hans-Jürgen Dörner,association football,1951-01-25T00:00:00Z,2022-01-19T00:00:00Z,1968-01-01T00:00:00Z,1985-01-01T00:00:00Z
Harald Nielsen,association football,1941-10-26T00:00:00Z,2015-08-11T00:00:00Z,1959-01-01T00:00:00Z,1970-01-01T00:00:00Z
Harold Hassall,association football,1929-03-04T00:00:00Z,2015-01-30T00:00:00Z,1948-01-01T00:00:00Z,1955-01-01T00:00:00Z
Harold Rudman,association football,1924-11-04T00:00:00Z,2013-10-09T00:00:00Z,1942-01-01T00:00:00Z,1958-01-01T00:00:00Z
Harry Betmead,association football,1912-04-11T00:00:00Z,1984-08-26T00:00:00Z,1930-01-01T00:00:00Z,1947-01-01T00:00:00Z
Harry Burgess,association football,1904-08-20T00:00:00Z,1957-10-06T00:00:00Z,1925-01-01T00:00:00Z,1942-01-01T00:00:00Z
Harry Cooper,association football,1850-01-01T00:00:00Z,1963-01-21T00:00:00Z,1914-01-01T00:00:00Z,1925-01-01T00:00:00Z
Harry Dowd,association football,1938-07-04T00:00:00Z,2015-04-07T00:00:00Z,1961-01-01T00:00:00Z,1974-01-01T00:00:00Z
Harry Fearnley,association football,1935-06-16T00:00:00Z,2013-01-12T00:00:00Z,1955-01-01T00:00:00Z,1967-01-01T00:00:00Z
Harry Keough,association football,1927-11-15T00:00:00Z,2012-02-07T00:00:00Z,1946-01-01T00:00:00Z,1961-01-01T00:00:00Z
Harry Searson,association football,1924-06-03T00:00:00Z,2013-01-09T00:00:00Z,1941-01-01T00:00:00Z,1954-01-01T00:00:00Z
Hartmut Pelka,association football,1957-03-11T00:00:00Z,2014-07-23T00:00:00Z,1974-01-01T00:00:00Z,1982-01-01T00:00:00Z
Hassan El-Shazly,association football,1943-11-13T00:00:00Z,2015-04-20T00:00:00Z,1959-01-01T00:00:00Z,1978-01-01T00:00:00Z
Hassan Mokhtar,association football,1944-01-26T00:00:00Z,2016-03-05T00:00:00Z,1963-01-01T00:00:00Z,1975-01-01T00:00:00Z
Hassan Mokhtar,association football,1946-01-26T00:00:00Z,2016-03-05T00:00:00Z,1963-01-01T00:00:00Z,1975-01-01T00:00:00Z
Hedi Ben Abdelkader,association football,1918-03-20T00:00:00Z,2010-02-01T00:00:00Z,1955-01-01T00:00:00Z,1965-01-01T00:00:00Z
Heino Kleiminger,association football,1939-02-03T00:00:00Z,2015-04-16T00:00:00Z,1956-01-01T00:00:00Z,1974-01-01T00:00:00Z
Heinrich Theelen,association football,1917-04-17T00:00:00Z,1973-01-16T00:00:00Z,1940-01-01T00:00:00Z,1940-01-01T00:00:00Z
Heinz Aldinger,association football,1933-01-07T00:00:00Z,2024-10-18T00:00:00Z,1968-01-01T00:00:00Z,2024-01-01T00:00:00Z
Heinz Kubsch,association football,1930-07-20T00:00:00Z,1993-10-24T00:00:00Z,1947-01-01T00:00:00Z,1961-01-01T00:00:00Z
Heinz de Lange,association football,1937-04-13T00:00:00Z,2016-07-08T00:00:00Z,1955-01-01T00:00:00Z,1967-01-01T00:00:00Z
Heleno de Freitas,association football,1920-02-12T00:00:00Z,1959-11-08T00:00:00Z,1944-01-01T00:00:00Z,1951-01-01T00:00:00Z
Heliodoro Castaño Pedrosa,association football,1933-04-05T00:00:00Z,2019-09-25T00:00:00Z,1955-01-01T00:00:00Z,1963-01-01T00:00:00Z
Heliodoro Castaño Pedrosa,association football,1933-04-05T00:00:00Z,2019-09-26T00:00:00Z,1955-01-01T00:00:00Z,1963-01-01T00:00:00Z
Helmut Duckadam,association football,1959-04-01T00:00:00Z,2024-12-02T00:00:00Z,1978-01-01T00:00:00Z,1991-01-01T00:00:00Z
Helmut Haller,association football,1939-07-21T00:00:00Z,2012-10-11T00:00:00Z,1957-01-01T00:00:00Z,1979-01-01T00:00:00Z
Helmut Rasch,association football,1927-10-08T00:00:00Z,2016-03-03T00:00:00Z,1950-01-01T00:00:00Z,1960-01-01T00:00:00Z
Helmuth Kippar,association football,1910-09-10T00:00:00Z,1969-07-01T00:00:00Z,1935-01-01T00:00:00Z,1940-01-01T00:00:00Z
Henk Groot,association football,1938-04-22T00:00:00Z,2022-05-11T00:00:00Z,1959-01-01T00:00:00Z,1969-01-01T00:00:00Z
Henning Jensen,association football,1949-08-17T00:00:00Z,2017-12-04T00:00:00Z,1965-01-01T00:00:00Z,1984-01-01T00:00:00Z
Henri Dapples,association football,1871-05-04T00:00:00Z,1920-05-09T00:00:00Z,1898-05-08T00:00:00Z,1903-01-01T00:00:00Z
Henry Carlsson,association football,1917-10-29T00:00:00Z,1999-05-28T00:00:00Z,1939-01-01T00:00:00Z,1953-01-01T00:00:00Z
Henry Stokes,association football,1943-01-23T00:00:00Z,2020-03-18T00:00:00Z,1962-01-01T00:00:00Z,2020-01-01T00:00:00Z
Henryk Kowalczyk,association football,1951-07-12T00:00:00Z,2015-01-20T00:00:00Z,1975-01-01T00:00:00Z,1985-01-01T00:00:00Z
Henryk Reyman,association football,1897-07-28T00:00:00Z,1963-04-11T00:00:00Z,1914-01-01T00:00:00Z,1933-01-01T00:00:00Z
Henryk Szczepański,association football,1933-10-07T00:00:00Z,2015-02-02T00:00:00Z,1954-01-01T00:00:00Z,1967-01-01T00:00:00Z
Herbert Erhard,association football,1930-07-06T00:00:00Z,2010-07-03T00:00:00Z,1948-01-01T00:00:00Z,1964-01-01T00:00:00Z
Herbert Gordon,association football,1952-01-01T00:00:00Z,2013-11-17T00:00:00Z,1968-01-01T00:00:00Z,1974-01-01T00:00:00Z
Herbert Martin,association football,1925-08-29T00:00:00Z,2016-09-29T00:00:00Z,1949-01-01T00:00:00Z,1961-01-01T00:00:00Z
Herbert Schoen,association football,1929-05-18T00:00:00Z,2014-04-08T00:00:00Z,1950-01-01T00:00:00Z,1962-01-01T00:00:00Z
Hermann Gunnarsson,association football,1946-12-09T00:00:00Z,2013-06-04T00:00:00Z,1963-01-01T00:00:00Z,1976-01-01T00:00:00Z
Hermenegildo Elices,association football,1914-01-28T00:00:00Z,1964-03-08T00:00:00Z,1932-01-01T00:00:00Z,1948-01-01T00:00:00Z
Hermidita,association football,1924-11-27T00:00:00Z,2005-09-17T00:00:00Z,1944-01-01T00:00:00Z,1958-01-01T00:00:00Z
Herminio González,association football,1940-03-19T00:00:00Z,2025-03-06T00:00:00Z,1961-01-01T00:00:00Z,1973-01-01T00:00:00Z
Hermógenes Murúa Laity,association football,1909-12-05T00:00:00Z,1972-12-17T00:00:00Z,1928-01-01T00:00:00Z,1939-01-01T00:00:00Z
Hernando Moyano,association football,1929-10-07T00:00:00Z,1998-01-24T00:00:00Z,1948-01-01T00:00:00Z,1961-01-01T00:00:00Z
Hernán Carrasco,association football,1923-03-29T00:00:00Z,2023-09-10T00:00:00Z,1960-01-01T00:00:00Z,2001-01-01T00:00:00Z
Higinio García Fernández,association football,1956-01-11T00:00:00Z,2017-12-17T00:00:00Z,1977-01-01T00:00:00Z,1991-01-01T00:00:00Z
Hiroshi Kanazawa,association football,http://www.wikidata.org/.well-known/genid/4f8195b469fd42ba5f2aa3f1cec0994c,1999-01-01T00:00:00Z,1934-01-01T00:00:00Z,1934-01-01T00:00:00Z
Hiroto Muraoka,association football,1931-09-19T00:00:00Z,2017-03-13T00:00:00Z,1954-01-01T00:00:00Z,1954-01-01T00:00:00Z
Homayoun Behzadi,association football,1942-06-20T00:00:00Z,2016-01-22T00:00:00Z,1958-01-01T00:00:00Z,1975-01-01T00:00:00Z
Honorino Landa,association football,1942-06-01T00:00:00Z,1987-05-30T00:00:00Z,1959-01-01T00:00:00Z,1974-01-01T00:00:00Z
Horacio Troche,association football,1935-02-04T00:00:00Z,2014-07-14T00:00:00Z,1954-01-01T00:00:00Z,1969-01-01T00:00:00Z
Horacio Troche,association football,1936-02-14T00:00:00Z,2014-07-14T00:00:00Z,1954-01-01T00:00:00Z,1969-01-01T00:00:00Z
Horst Borcherding,association football,1930-10-08T00:00:00Z,2015-02-09T00:00:00Z,1948-01-01T00:00:00Z,1963-01-01T00:00:00Z
Horst Nemec,association football,1939-01-25T00:00:00Z,1984-06-23T00:00:00Z,1956-01-01T00:00:00Z,1968-01-01T00:00:00Z
Horst Walter,association football,1939-07-02T00:00:00Z,2015-07-22T00:00:00Z,1957-01-01T00:00:00Z,1972-01-01T00:00:00Z
Horst-Dieter Höttges,association football,1943-09-10T00:00:00Z,2023-06-22T00:00:00Z,1963-01-01T00:00:00Z,1980-01-01T00:00:00Z
Hortensio Fernández Extravis,association football,1946-12-22T00:00:00Z,2011-07-11T00:00:00Z,1965-01-01T00:00:00Z,1978-01-01T00:00:00Z
Hugo Alipaz,association football,1890-01-01T00:00:00Z,http://www.wikidata.org/.well-known/genid/c3dbbf5cf5140ebd6dc2f377a61a1a52,1905-01-01T00:00:00Z,1935-01-01T00:00:00Z
Hugo Carballo,association football,1944-04-23T00:00:00Z,1998-09-30T00:00:00Z,1966-01-01T00:00:00Z,1985-01-01T00:00:00Z
